18, 89, 81, 244, 129, 34
19, 89, 81, 242, 134, 41
42, 86, 80, 237, 126, 34
41, 86, 80, 232, 119, 31
40, 86, 80, 229, 118, 28
22, 86, 80, 231, 121, 29
21, 86, 80, 236, 123, 34
20, 86, 80, 237, 126, 34
20, 89, 81, 242, 132, 41
42, 89, 81, 239, 129, 38
43, 89, 81, 242, 131, 39
16, 86, 80, 244, 129, 36
15, 86, 80, 244, 126, 33
14, 86, 80, 242, 126, 29
48, 85, 80, 240, 124, 31
47, 85, 80, 240, 128, 33
44, 89, 81, 242, 128, 34
45, 89, 81, 244, 124, 29
46, 89, 81, 245, 123, 28
47, 89, 81, 247, 128, 29
39, 85, 80, 224, 113, 24
38, 85, 80, 226, 114, 26
34, 85, 80, 237, 128, 36
33, 85, 80, 239, 129, 39
32, 85, 80, 240, 131, 41
31, 85, 80, 244, 134, 39
30, 85, 80, 244, 136, 43
29, 85, 80, 242, 134, 43
28, 85, 80, 240, 129, 38
24, 85, 80, 227, 114, 26
23, 85, 80, 226, 114, 26
48, 89, 81, 247, 128, 29
15, 90, 81, 249, 128, 29
16, 90, 81, 249, 126, 28
17, 90, 81, 247, 126, 28
15, 85, 80, 242, 128, 34
14, 85, 80, 242, 126, 33
49, 84, 80, 240, 126, 33
48, 84, 80, 240, 128, 33
18, 90, 81, 247, 131, 34
44, 90, 81, 245, 131, 36
45, 90, 81, 247, 124, 28
37, 84, 80, 229, 118, 29
36, 84, 80, 231, 119, 29
35, 84, 80, 234, 123, 31
46, 90, 81, 247, 124, 28
47, 90, 81, 249, 126, 29
12, 0, 82, 41, 8, 0
13, 0, 82, 0, 0, 0
14, 0, 82, 5, 0, 0
15, 0, 82, 0, 0, 0
27, 84, 80, 232, 123, 33
26, 84, 80, 231, 119, 29
25, 84, 80, 229, 116, 26
16, 0, 82, 0, 0, 0
17, 0, 82, 0, 0, 0
18, 0, 82, 34, 0, 0
14, 84, 80, 242, 128, 34
13, 84, 80, 244, 129, 34
49, 83, 80, 242, 129, 36
44, 0, 82, 33, 0, 0
45, 0, 82, 0, 0, 0
13, 83, 80, 242, 131, 38
50, 82, 80, 240, 129, 38
46, 0, 82, 0, 0, 0
47, 0, 82, 0, 0, 0
12, 82, 80, 242, 134, 39
50, 81, 80, 242, 131, 38
48, 0, 82, 6, 0, 0
49, 0, 82, 0, 0, 0
12, 81, 80, 244, 132, 39
50, 80, 80, 244, 131, 38
12, 80, 80, 245, 131, 38
51, 79, 80, 245, 129, 36
50, 0, 82, 29, 0, 0
10, 1, 82, 255, 255, 206
11, 79, 80, 245, 129, 34
51, 78, 80, 245, 129, 36
11, 78, 80, 245, 129, 36
51, 77, 80, 245, 129, 34
11, 77, 80, 245, 129, 34
52, 76, 80, 245, 128, 33
11, 1, 82, 255, 244, 187
19, 1, 82, 255, 254, 194
10, 76, 80, 245, 129, 34
52, 75, 80, 245, 129, 33
20, 1, 82, 255, 240, 182
42, 1, 82, 255, 234, 176
10, 75, 80, 245, 129, 33
52, 74, 80, 247, 128, 33
10, 74, 80, 247, 128, 33
52, 73, 80, 247, 126, 31
10, 73, 80, 247, 126, 31
53, 72, 80, 247, 128, 33
43, 1, 82, 255, 250, 192
51, 1, 82, 255, 244, 187
9, 72, 80, 247, 128, 33
53, 71, 80, 247, 126, 29
52, 1, 82, 255, 255, 206
9, 2, 82, 255, 255, 206
9, 71, 80, 247, 126, 29
53, 70, 80, 245, 124, 29
9, 70, 80, 247, 126, 29
53, 69, 80, 247, 126, 29
9, 69, 80, 247, 124, 29
53, 68, 80, 245, 124, 28
9, 68, 80, 244, 123, 26
54, 67, 80, 247, 124, 28
20, 2, 82, 255, 226, 167
42, 2, 82, 255, 222, 162
8, 67, 80, 245, 124, 28
54, 66, 80, 245, 124, 26
53, 2, 82, 255, 255, 206
8, 3, 82, 255, 255, 204
8, 66, 80, 245, 124, 26
54, 65, 80, 245, 124, 26
21, 3, 82, 244, 186, 126
41, 3, 82, 242, 184, 124
8, 65, 80, 244, 123, 26
54, 64, 80, 244, 121, 24
54, 3, 82, 255, 255, 206
8, 4, 82, 255, 255, 201
8, 64, 80, 242, 119, 24
54, 63, 80, 244, 119, 24
8, 63, 80, 242, 119, 24
54, 62, 80, 242, 119, 23
21, 4, 82, 226, 142, 78
41, 4, 82, 224, 141, 76
8, 62, 80, 242, 119, 23
54, 61, 80, 242, 116, 19
54, 4, 82, 255, 255, 201
8, 5, 82, 255, 237, 174
8, 61, 80, 242, 116, 19
54, 60, 80, 244, 114, 16
21, 5, 82, 207, 99, 23
41, 5, 82, 206, 96, 21
8, 60, 80, 242, 114, 16
54, 59, 80, 242, 111, 13
54, 5, 82, 255, 240, 177
8, 6, 82, 255, 197, 126
8, 59, 80, 242, 109, 11
54, 58, 80, 244, 109, 10
21, 6, 82, 201, 84, 6
41, 6, 82, 199, 83, 5
8, 58, 80, 242, 108, 8
54, 57, 80, 242, 104, 3
54, 6, 82, 255, 199, 128
8, 7, 82, 252, 151, 63
8, 57, 80, 242, 104, 1
53, 56, 80, 242, 101, 0
9, 56, 80, 240, 101, 0
53, 55, 80, 240, 101, 0
21, 7, 82, 196, 78, 0
41, 7, 82, 196, 78, 0
9, 55, 80, 240, 99, 0
53, 54, 80, 237, 101, 3
54, 7, 82, 252, 151, 63
8, 8, 82, 247, 137, 46
9, 54, 80, 237, 103, 3
52, 53, 80, 226, 89, 0
10, 53, 80, 226, 89, 0
52, 52, 80, 204, 64, 0
21, 8, 82, 196, 76, 0
41, 8, 82, 194, 76, 0
10, 52, 80, 206, 64, 0
51, 51, 80, 174, 29, 0
54, 8, 82, 247, 139, 46
8, 9, 82, 247, 137, 44
11, 51, 80, 174, 29, 0
51, 50, 80, 169, 24, 0
21, 9, 82, 194, 74, 0
41, 9, 82, 194, 74, 0
11, 50, 80, 169, 24, 0
50, 49, 80, 162, 19, 0
12, 49, 80, 162, 19, 0
51, 48, 80, 161, 18, 0
54, 9, 82, 247, 137, 44
8, 10, 82, 247, 134, 43
11, 48, 80, 159, 16, 0
51, 47, 80, 154, 13, 0
11, 47, 80, 154, 13, 0
51, 46, 80, 147, 8, 0
11, 46, 80, 147, 8, 0
52, 45, 80, 144, 13, 0
21, 10, 82, 194, 73, 0
41, 10, 82, 196, 76, 0
10, 45, 80, 144, 13, 0
52, 44, 80, 186, 81, 19
54, 10, 82, 247, 136, 43
8, 11, 82, 247, 134, 39
10, 44, 80, 187, 83, 19
53, 43, 80, 247, 172, 106
22, 11, 82, 192, 73, 0
40, 11, 82, 196, 73, 0
9, 43, 80, 249, 172, 108
53, 42, 80, 250, 177, 109
9, 42, 80, 250, 176, 109
53, 41, 80, 250, 167, 98
9, 41, 80, 250, 167, 96
54, 40, 80, 244, 141, 58
54, 11, 82, 247, 134, 39
8, 12, 82, 247, 132, 38
8, 40, 80, 244, 139, 58
54, 39, 80, 240, 129, 43
8, 39, 80, 242, 131, 44
54, 38, 80, 240, 126, 36
8, 38, 80, 242, 128, 38
55, 37, 80, 242, 124, 28
22, 12, 82, 194, 73, 0
40, 12, 82, 194, 76, 0
7, 37, 80, 244, 126, 29
55, 36, 80, 242, 123, 26
7, 36, 80, 244, 123, 26
55, 35, 80, 244, 123, 24
7, 35, 80, 245, 123, 26
55, 34, 80, 244, 123, 26
7, 34, 80, 249, 124, 26
55, 33, 80, 247, 124, 26
7, 33, 80, 249, 124, 26
56, 32, 80, 249, 126, 29
54, 12, 82, 247, 132, 38
8, 13, 82, 247, 131, 38
6, 32, 80, 249, 128, 29
56, 31, 80, 247, 126, 29
22, 13, 82, 191, 69, 0
40, 13, 82, 192, 71, 0
6, 31, 80, 249, 126, 29
56, 30, 80, 247, 128, 31
54, 13, 82, 247, 131, 38
8, 14, 82, 247, 131, 36
6, 30, 80, 247, 128, 31
56, 29, 80, 247, 128, 29
22, 14, 82, 186, 64, 0
40, 14, 82, 186, 64, 0
6, 29, 80, 247, 128, 31
56, 28, 80, 247, 128, 31
6, 28, 80, 247, 128, 31
56, 27, 80, 247, 128, 31
54, 14, 82, 247, 131, 36
8, 15, 82, 245, 129, 34
6, 27, 80, 247, 128, 31
56, 26, 80, 247, 128, 31
6, 26, 80, 247, 128, 31
56, 25, 80, 247, 128, 31
6, 25, 80, 247, 128, 31
56, 24, 80, 247, 128, 31
6, 24, 80, 247, 128, 31
56, 23, 80, 247, 129, 33
22, 15, 82, 179, 56, 0
29, 15, 82, 252, 204, 147
6, 23, 80, 247, 129, 33
56, 22, 80, 247, 129, 34
30, 15, 82, 254, 209, 151
31, 15, 82, 255, 211, 152
6, 22, 80, 247, 129, 34
55, 21, 80, 247, 131, 36
7, 21, 80, 247, 131, 36
55, 20, 80, 245, 131, 38
7, 20, 80, 245, 131, 38
55, 19, 80, 245, 132, 38
7, 19, 80, 245, 131, 38
55, 18, 80, 247, 132, 38
7, 18, 80, 247, 131, 38
55, 17, 80, 247, 132, 38
7, 17, 80, 247, 131, 38
55, 16, 80, 247, 134, 38
32, 15, 82, 254, 207, 151
39, 16, 80, 164, 66, 10
33, 15, 82, 252, 204, 147
40, 15, 82, 179, 58, 0
23, 16, 80, 164, 66, 10
54, 15, 82, 245, 129, 34
7, 16, 80, 247, 134, 38
55, 15, 80, 247, 136, 41
8, 16, 82, 247, 129, 34
40, 15, 80, 152, 36, 0
38, 15, 80, 209, 144, 89
37, 15, 80, 216, 157, 103
36, 15, 80, 226, 171, 116
22, 16, 82, 171, 51, 0
24, 16, 82, 216, 156, 101
25, 16, 82, 224, 167, 113
26, 16, 82, 234, 181, 126
27, 16, 82, 242, 192, 136
28, 16, 82, 245, 197, 141
34, 16, 82, 247, 199, 142
35, 16, 82, 242, 192, 136
26, 15, 80, 227, 172, 118
25, 15, 80, 216, 157, 104
24, 15, 80, 209, 146, 91
22, 15, 80, 154, 39, 0
36, 16, 82, 234, 182, 126
7, 15, 80, 247, 136, 41
55, 14, 80, 247, 137, 43
37, 16, 82, 227, 169, 116
40, 14, 80, 174, 49, 0
35, 14, 80, 237, 186, 131
34, 14, 80, 242, 192, 136
33, 14, 80, 247, 201, 144
32, 14, 80, 252, 206, 147
31, 14, 80, 252, 206, 149
30, 14, 80, 252, 206, 147
29, 14, 80, 249, 201, 144
28, 14, 80, 244, 194, 139
27, 14, 80, 239, 189, 132
22, 14, 80, 176, 53, 0
38, 16, 82, 216, 156, 101
7, 14, 80, 247, 137, 43
54, 13, 80, 247, 137, 41
40, 13, 80, 179, 56, 0
22, 13, 80, 181, 56, 0
8, 13, 80, 247, 137, 43
54, 12, 80, 247, 137, 43
40, 12, 80, 181, 59, 0
22, 12, 80, 182, 61, 0
8, 12, 80, 247, 137, 43
54, 11, 80, 247, 137, 43
40, 11, 80, 187, 68, 0
22, 11, 80, 187, 68, 0
8, 11, 80, 247, 137, 41
54, 10, 80, 247, 137, 44
40, 10, 80, 191, 71, 0
22, 10, 80, 189, 68, 0
8, 10, 80, 247, 137, 44
54, 9, 80, 247, 139, 46
40, 16, 82, 169, 51, 0
40, 9, 80, 191, 71, 0
22, 9, 80, 191, 73, 0
54, 16, 82, 247, 131, 34
8, 9, 80, 247, 139, 46
54, 8, 80, 249, 144, 54
41, 8, 80, 194, 76, 1
21, 8, 80, 192, 76, 1
8, 8, 80, 249, 146, 54
54, 7, 80, 255, 187, 114
41, 7, 80, 197, 81, 8
21, 7, 80, 197, 81, 8
8, 7, 80, 255, 187, 113
54, 6, 80, 255, 222, 156
41, 6, 80, 201, 88, 16
21, 6, 80, 201, 89, 16
8, 6, 80, 255, 221, 156
54, 5, 80, 255, 252, 189
8, 17, 82, 245, 128, 33
41, 5, 80, 204, 96, 24
21, 5, 80, 204, 98, 28
23, 17, 82, 177, 94, 39
8, 5, 80, 255, 250, 189
54, 4, 80, 255, 255, 202
39, 17, 82, 177, 94, 39
54, 17, 82, 247, 131, 34
41, 4, 80, 222, 146, 83
21, 4, 80, 222, 146, 84
8, 18, 82, 245, 128, 33
54, 18, 82, 245, 128, 34
8, 4, 80, 255, 255, 201
53, 3, 80, 255, 255, 206
42, 3, 80, 242, 187, 129
20, 3, 80, 244, 189, 131
9, 3, 80, 255, 255, 206
53, 2, 80, 255, 255, 206
8, 19, 82, 245, 128, 34
54, 19, 82, 245, 129, 34
42, 2, 80, 254, 206, 149
20, 2, 80, 254, 206, 147
8, 20, 82, 245, 128, 34
54, 20, 82, 247, 129, 34
9, 2, 80, 255, 255, 206
52, 1, 80, 255, 255, 206
51, 1, 80, 255, 255, 206
50, 1, 80, 255, 255, 204
49, 1, 80, 255, 255, 199
8, 21, 82, 247, 131, 36
54, 21, 82, 247, 131, 36
46, 1, 80, 255, 255, 196
45, 1, 80, 255, 255, 194
44, 1, 80, 255, 245, 187
43, 1, 80, 255, 239, 179
19, 1, 80, 255, 242, 184
18, 1, 80, 255, 250, 191
17, 1, 80, 255, 255, 196
16, 1, 80, 255, 255, 197
8, 22, 82, 245, 131, 34
54, 22, 82, 247, 132, 36
13, 1, 80, 255, 255, 197
12, 1, 80, 255, 255, 204
11, 1, 80, 255, 255, 206
10, 1, 80, 255, 255, 206
48, 0, 80, 255, 255, 197
47, 0, 80, 255, 255, 197
15, 0, 80, 255, 255, 197
14, 0, 80, 255, 255, 196
45, 86, 79, 242, 132, 41
44, 86, 79, 242, 132, 39
43, 86, 79, 240, 131, 38
19, 86, 79, 240, 131, 38
18, 86, 79, 244, 132, 39
17, 86, 79, 242, 132, 39
46, 85, 79, 240, 131, 38
45, 85, 79, 242, 134, 41
44, 85, 79, 240, 132, 41
43, 85, 79, 239, 129, 38
42, 85, 79, 237, 126, 36
41, 85, 79, 234, 124, 33
40, 85, 79, 229, 119, 29
31, 85, 79, 244, 136, 41
22, 85, 79, 232, 121, 31
21, 85, 79, 234, 124, 33
20, 85, 79, 239, 128, 36
19, 85, 79, 239, 129, 36
18, 85, 79, 242, 132, 41
17, 85, 79, 242, 132, 39
16, 85, 79, 242, 131, 38
47, 84, 79, 240, 128, 34
46, 84, 79, 242, 131, 38
7, 23, 82, 247, 132, 36
55, 23, 82, 247, 132, 36
7, 24, 82, 247, 131, 34
55, 24, 82, 247, 131, 34
7, 25, 82, 247, 129, 34
55, 25, 82, 247, 129, 34
39, 84, 79, 231, 119, 29
38, 84, 79, 229, 118, 29
37, 84, 79, 231, 119, 29
36, 84, 79, 234, 123, 31
35, 84, 79, 236, 128, 36
34, 84, 79, 239, 129, 39
33, 84, 79, 239, 131, 39
32, 84, 79, 240, 132, 39
7, 26, 82, 247, 128, 33
30, 84, 79, 244, 136, 43
29, 84, 79, 242, 134, 41
28, 84, 79, 240, 131, 39
27, 84, 79, 237, 126, 34
26, 84, 79, 234, 123, 33
25, 84, 79, 231, 119, 31
24, 84, 79, 231, 118, 29
23, 84, 79, 232, 121, 31
55, 26, 82, 247, 129, 34
7, 27, 82, 247, 128, 33
55, 27, 82, 247, 126, 31
7, 28, 82, 247, 126, 29
55, 28, 82, 247, 126, 29
7, 29, 82, 247, 124, 29
16, 84, 79, 242, 132, 38
15, 84, 79, 240, 129, 36
48, 83, 79, 240, 128, 36
47, 83, 79, 240, 128, 36
55, 29, 82, 245, 124, 28
7, 30, 82, 247, 123, 28
55, 30, 82, 249, 124, 28
8, 31, 82, 245, 126, 29
15, 83, 79, 240, 129, 36
14, 83, 79, 242, 129, 38
49, 82, 79, 242, 129, 38
48, 82, 79, 242, 129, 38
54, 31, 82, 245, 126, 29
8, 32, 82, 245, 124, 29
14, 82, 79, 242, 131, 38
13, 82, 79, 244, 132, 38
49, 81, 79, 244, 131, 36
54, 32, 82, 244, 126, 28
8, 33, 82, 244, 124, 28
13, 81, 79, 244, 131, 38
50, 80, 79, 245, 129, 36
54, 33, 82, 242, 124, 28
8, 34, 82, 244, 124, 29
12, 80, 79, 245, 129, 36
50, 79, 79, 245, 129, 34
54, 34, 82, 242, 124, 28
8, 35, 82, 240, 123, 29
12, 79, 79, 245, 128, 34
50, 78, 79, 245, 129, 34
12, 78, 79, 245, 129, 34
51, 77, 79, 245, 129, 34
54, 35, 82, 240, 123, 28
8, 36, 82, 240, 124, 31
11, 77, 79, 245, 129, 34
51, 76, 79, 245, 128, 33
54, 36, 82, 240, 124, 31
8, 37, 82, 240, 128, 38
11, 76, 79, 245, 128, 33
51, 75, 79, 245, 126, 31
11, 75, 79, 245, 128, 33
51, 74, 79, 247, 128, 31
11, 74, 79, 247, 128, 31
52, 73, 79, 247, 126, 31
54, 37, 82, 240, 128, 38
8, 38, 82, 244, 134, 49
10, 73, 79, 247, 124, 31
52, 72, 79, 247, 126, 29
54, 38, 82, 242, 134, 48
9, 39, 82, 250, 164, 93
10, 72, 79, 245, 124, 28
52, 71, 79, 245, 126, 29
10, 71, 79, 244, 124, 28
53, 70, 79, 247, 124, 28
53, 39, 82, 249, 164, 91
9, 40, 82, 255, 184, 118
9, 70, 79, 245, 124, 28
53, 69, 79, 245, 124, 28
53, 40, 82, 255, 186, 119
10, 41, 82, 247, 182, 119
9, 69, 79, 245, 124, 29
53, 68, 79, 245, 124, 28
52, 41, 82, 249, 184, 121
10, 42, 82, 242, 172, 109
9, 68, 79, 244, 123, 26
53, 67, 79, 244, 123, 26
9, 67, 79, 244, 121, 26
53, 66, 79, 244, 121, 26
9, 66, 79, 242, 121, 24
53, 65, 79, 244, 121, 26
9, 65, 79, 244, 119, 24
53, 64, 79, 244, 119, 23
9, 64, 79, 242, 118, 23
53, 63, 79, 242, 119, 23
9, 63, 79, 242, 119, 21
53, 62, 79, 242, 116, 19
9, 62, 79, 240, 114, 18
53, 61, 79, 242, 113, 16
9, 61, 79, 242, 113, 16
53, 60, 79, 242, 109, 11
9, 60, 79, 240, 109, 10
53, 59, 79, 242, 108, 8
9, 59, 79, 240, 108, 6
53, 58, 79, 242, 103, 0
9, 58, 79, 242, 103, 0
